Acceleration
Time (Seconds),J1 (Degrees/s^2),J2 (Degrees/s^2),J3 (Degrees/s^2),J4 (Degrees/s^2),J5 (Degrees/s^2),J6 (Degrees/s^2)
9.099999,0.107253,4.152818,-1.617414,0.453788,-2.371478,-0.043714
9.125000,0.186682,4.207300,-1.628280,0.465894,-2.436956,-2.469740
9.150000,0.272904,4.163747,-1.628342,0.436968,-2.284050,1.376987
9.174999,0.353212,4.147354,-1.617414,0.434321,-2.349621,1.464415
9.200000,0.433707,4.207300,-1.617352,0.449160,-2.393244,-2.251179
9.224999,0.512443,4.081783,-1.628342,0.416477,-2.229408,4.130961
9.250000,0.591652,4.141732,-1.606424,0.446770,-2.327675,-3.300272
9.275000,0.674748,4.092712,-1.606485,0.421002,-2.218479,1.770412
9.299999,0.752186,4.120033,-1.617414,0.399060,-2.262193,1.879697
9.325000,0.831727,4.026988,-1.584568,0.421242,-2.229323,0.677539
9.349999,0.906209,4.070855,-1.584628,0.405890,-2.185694,-0.480853
9.375000,0.978914,3.999667,-1.595496,0.420132,-2.163754,-0.437122
9.400000,1.068770,3.983427,-1.562771,0.382070,-2.141980,2.163837
9.424999,1.143903,4.021677,-1.606485,0.365762,-2.087338,2.273122
9.450000,1.198842,3.857603,-1.540856,0.410656,-2.076330,-0.196705
9.474999,1.293658,3.917856,-1.551843,0.359103,-2.054552,1.136561
9.500000,1.351663,3.824818,-1.540856,0.384787,-1.977978,1.223942
9.525000,1.442899,3.874142,-1.540914,0.335965,-1.988981,2.557262
9.549999,1.484223,3.759393,-1.529986,0.377801,-1.967125,0.109285
9.575000,1.581836,3.721002,-1.508071,0.330574,-1.857769,1.442503
9.599999,1.636880,3.743001,-1.497200,0.338783,-1.890625,2.797688
9.625000,1.702386,3.573473,-1.497143,0.338257,-1.770344,0.284129
9.650000,1.773486,3.650109,-1.464415,0.335111,-1.835983,1.617414
9.674999,1.832568,3.518967,-1.464415,0.313169,-1.715770,1.726698
9.700000,1.905579,3.573473,-1.464359,0.291045,-1.737560,3.016143
9.724999,1.952098,3.387825,-1.431630,0.334599,-1.595556,0.524567
9.750000,2.029544,3.475121,-1.442503,0.251601,-1.671992,3.147279
9.775000,2.080849,3.284005,-1.387916,0.319914,-1.540914,0.699422
9.799999,2.132076,3.294934,-1.387916,0.285079,-1.529986,0.721279
9.825000,2.200295,3.283880,-1.387863,0.235636,-1.486215,4.633494
9.849999,2.244776,3.141935,-1.366059,0.278591,-1.420701,0.830564
9.875000,2.306161,3.109031,-1.322294,0.238795,-1.409719,2.229323
9.900000,2.350304,3.070900,-1.333273,0.273340,-1.333273,2.207551
9.924999,2.411777,3.016258,-1.322345,0.186638,-1.300488,3.540824
9.950000,2.447884,2.901398,-1.278582,0.245497,-1.223942,2.338603
9.974999,2.492374,2.896044,-1.289559,0.247726,-1.223989,-0.109285
10.000000,2.549651,2.813973,-1.256726,0.202895,-1.147446,3.737394
10.025000,2.595512,2.721189,-1.213060,0.156072,-1.092847,3.693823
10.049999,2.619417,2.655618,-1.234917,0.233553,-1.016348,2.469834
10.075000,2.674641,2.628197,-1.180230,0.169171,-1.081877,0.065568
10.099999,2.710943,2.535405,-1.191203,0.176819,-0.874278,5.136381
10.125000,2.744990,2.518916,-1.136517,0.166141,-1.005381,0.131137
10.150000,2.783345,2.316836,-1.136561,0.156371,-0.754064,5.201952
10.174999,2.822960,2.398799,-1.125632,0.120384,-0.852421,2.710260
10.200000,2.833781,2.251179,-1.081877,0.178136,-0.764964,1.486215
10.224999,2.881018,2.196622,-1.060062,0.145443,-0.732207,1.486272
10.250000,2.919156,2.125506,-1.070949,0.062452,-0.611971,5.376602
10.275000,2.927464,2.043624,-1.005419,0.150395,-0.655708,2.841402
10.299999,2.972544,1.961660,-0.983562,0.073105,-0.524567,1.617414
10.325000,2.975162,1.923337,-1.005381,0.124627,-0.535475,2.885006
10.349999,3.003280,1.857840,-0.950777,0.088047,-0.469924,2.928830
10.375000,3.042097,1.759416,-0.917956,0.050884,-0.393410,4.240085
10.400000,3.041530,1.672056,-0.907063,0.101793,-0.404353,0.393425
10.424999,3.072949,1.639270,-0.885206,0.032380,-0.316926,5.595376
10.450000,3.081711,1.540856,-0.852388,0.073039,-0.284129,1.704776
10.474999,3.091391,1.502665,-0.841492,0.043970,-0.229498,3.016258
10.500000,3.129521,1.404255,-0.808676,-0.004952,-0.196705,4.371221
10.525000,3.107784,1.327809,-0.764993,0.076478,-0.142070,0.524567
10.549999,3.139886,1.256774,-0.775921,0.013255,-0.087428,4.327674
10.575000,3.158207,1.180230,-0.688467,-0.057650,-0.076496,5.638875
10.599999,3.144667,1.158418,-0.743136,0.053989,0.000000,0.568280
10.625000,3.152743,1.060021,-0.666611,-0.000613,0.043712,3.103567
10.650000,3.165158,0.934384,-0.655708,-0.015962,0.043714,3.103685
10.674999,3.175403,0.917991,-0.611994,-0.029737,0.152999,3.147399
10.700000,3.171184,0.846924,-0.611971,-0.061011,0.120209,4.414933
10.724999,3.166524,0.808707,-0.579209,-0.005735,0.185784,1.835983
10.750000,3.173916,0.644755,-0.513618,-0.037010,0.273201,1.923337
10.775000,3.173354,0.683029,-0.557352,-0.055016,0.262283,4.415102
10.799999,3.172671,0.535495,-0.480853,-0.096147,0.316926,4.371387
10.825000,3.161622,0.491762,-0.448050,-0.054107,0.316914,1.923337
10.849999,3.156279,0.480853,-0.448067,-0.068100,0.393425,3.103685
10.875000,3.165037,0.289593,-0.404338,-0.105033,0.448050,4.414933
10.900000,3.142618,0.355175,-0.382496,-0.076264,0.415282,1.879697
10.924999,3.140569,0.229498,-0.371568,-0.103479,0.502710,3.147399
10.950000,3.132253,0.174849,-0.316914,-0.094233,0.557331,3.147279
10.974999,3.119395,0.098356,-0.295069,-0.123394,0.524567,3.103685
11.000000,3.115178,0.038248,-0.284129,-0.120913,0.568259,3.147279
11.025000,3.097538,-0.010928,-0.240426,-0.122092,0.677565,3.103685
11.049999,3.087976,-0.081964,-0.218569,-0.156030,0.601066,4.371387
11.075000,3.070100,-0.125673,-0.185777,-0.121745,0.677539,1.835913
11.099999,3.058605,-0.245891,-0.163927,-0.146467,0.786850,3.059972
11.125000,3.043463,-0.218561,-0.142065,-0.173611,0.666611,4.327509
11.150000,3.025137,-0.355175,-0.109285,-0.141174,0.754064,1.792269
11.174999,3.005329,-0.338783,-0.076499,-0.167556,0.808707,3.059972
11.200000,2.994969,-0.458978,-0.065568,-0.171903,0.830532,3.016143
11.224999,2.971861,-0.464460,-0.010928,-0.179850,0.830564,3.016258
11.250000,2.949891,-0.584651,-0.010928,-0.183557,0.841460,3.016143
11.275000,2.941124,-0.579209,0.043714,-0.209690,0.928920,4.240246
11.299999,2.902875,-0.677565,0.043714,-0.176435,0.874278,1.661127
11.325000,2.898666,-0.677539,0.087424,-0.205755,0.961669,2.972430
11.349999,2.869406,-0.781386,0.098356,-0.226851,0.939848,4.196532
11.375000,2.841294,-0.830532,0.152993,-0.177709,0.994453,0.437122
11.400000,2.827741,-0.836028,0.163927,-0.251141,0.972634,5.376807
11.424999,2.796322,-0.934384,0.163927,-0.209092,1.016348,1.617414
11.450000,2.774359,-0.956205,0.240417,-0.229617,1.038165,2.841294
11.474999,2.753291,-1.005419,0.229498,-0.245208,1.027276,4.065391
11.500000,2.714255,-1.103733,0.284129,-0.201998,1.092805,0.305985
11.525000,2.571605,-1.650199,0.546423,-0.329135,1.344202,8.961345
11.549999,2.360549,-2.273122,0.874278,-0.379508,1.562771,13.901012
11.575000,2.289427,-2.300355,0.863316,-0.366090,1.639208,11.277751
11.599999,2.210966,-2.294979,0.917991,-0.349967,1.529986,12.589597
11.625000,2.140532,-2.354995,0.885172,-0.378128,1.617352,12.589117
11.650000,2.057284,-2.366014,0.950777,-0.336050,1.595556,9.923050
11.674999,1.998544,-2.338692,0.939848,-0.387107,1.529986,13.901012
11.700000,1.923337,-2.398708,0.961669,-0.352857,1.518999,12.545404
11.724999,1.863987,-2.393335,0.983562,-0.386509,1.562771,12.589597
11.750000,1.775809,-2.349531,0.950741,-0.329805,1.562712,9.878960
11.775000,1.720551,-2.420656,1.016348,-0.357310,1.475343,12.545883
11.799999,1.654297,-2.475298,1.005419,-0.387278,1.529986,13.988441
11.825000,1.577055,-2.322211,1.005381,-0.326902,1.442503,9.791535
11.849999,1.523839,-2.453441,1.016348,-0.332465,1.497200,9.923050
11.875000,1.459578,-2.382316,1.038165,-0.392642,1.442503,15.299273
11.900000,1.390648,-2.393335,1.027276,-0.307875,1.420701,8.480493
11.924999,1.339421,-2.442513,1.049133,-0.367214,1.464415,14.032155
11.950000,1.267654,-2.382316,1.049093,-0.335867,1.398791,9.835247
11.974999,1.211011,-2.409728,1.038205,-0.331269,1.398844,11.234467
12.000000,1.158374,-2.365923,1.060021,-0.335867,1.344151,12.720253
12.025000,1.096945,-2.393335,1.060062,-0.329562,1.366059,9.791908
12.049999,1.044352,-2.327764,1.049133,-0.321109,1.344202,11.278181
12.075000,0.986257,-2.431492,1.092805,-0.351234,1.322294,12.807678
12.099999,0.928237,-2.322300,1.027276,-0.303521,1.333273,9.879337
12.125000,0.887221,-2.300355,1.060021,-0.333989,1.256726,11.365174
12.150000,0.814854,-2.338692,1.081918,-0.266723,1.245846,9.835623
12.174999,0.789582,-2.355085,1.049133,-0.358420,1.289559,12.939308
12.200000,0.719203,-2.240251,1.060021,-0.288484,1.213014,8.392744
12.224999,0.676882,-2.273122,1.049133,-0.279871,1.213060,11.409323
12.250000,0.641340,-2.294891,1.070949,-0.338514,1.191158,13.069951
12.275000,0.568963,-2.240336,1.038205,-0.283116,1.191203,9.923050
12.299999,0.547107,-2.218479,1.049133,-0.286958,1.136561,10.054193
12.325000,0.488347,-2.163754,1.038165,-0.272262,1.136517,8.436457
12.349999,0.449433,-2.251265,1.038205,-0.289861,1.158418,13.245305
12.375000,0.402289,-2.147362,1.049093,-0.288057,1.038165,10.053808
12.400000,0.379081,-2.152909,1.005419,-0.297801,1.114704,11.802747
12.424999,0.299850,-2.098266,1.027276,-0.209178,1.038205,8.480493
12.450000,0.295057,-2.130970,1.027237,-0.305985,1.049093,11.846008
12.474999,0.240426,-2.087338,1.005419,-0.246317,1.060062,8.567920
12.500000,0.206950,-2.038082,0.983525,-0.250321,0.972597,10.272369
12.525000,0.169391,-2.060016,0.994491,-0.267235,1.005419,11.977603
12.549999,0.127726,-2.016303,1.005419,-0.248025,0.950777,10.360189
12.575000,0.101084,-1.983441,0.961669,-0.245540,0.961669,8.698730
12.599999,0.057374,-1.978053,0.972634,-0.242219,0.917991,12.196172
12.625000,0.024588,-1.934265,0.950741,-0.215488,0.928885,8.786154
12.650000,-0.001366,-1.928875,0.950777,-0.253489,0.885206,10.578758
12.674999,-0.045080,-1.879697,0.939848,-0.197737,0.874278,10.622473
12.700000,-0.060787,-1.874161,0.939812,-0.246479,0.896100,7.168803
12.724999,-0.109968,-1.846911,0.907063,-0.206275,0.808707,12.502169
12.750000,-0.116111,-1.803129,0.928885,-0.228891,0.819604,9.048428
12.775000,-0.176905,-1.825054,0.896134,-0.184418,0.808707,10.841042
12.799999,-0.175539,-1.743091,0.896134,-0.224973,0.764993,10.972183
12.825000,-0.217537,-1.759416,0.852388,-0.189790,0.797748,9.179564
12.849999,-0.243158,-1.726698,0.896134,-0.192700,0.786850,9.223628
12.875000,-0.269786,-1.682920,0.841460,-0.193717,0.721251,9.266989
12.900000,-0.290629,-1.633806,0.852421,-0.183393,0.677565,9.354770
12.924999,-0.319999,-1.688449,0.841492,-0.187748,0.754064,11.321894
12.950000,-0.340819,-1.595496,0.808676,-0.182277,0.699395,9.485550
12.974999,-0.366104,-1.562771,0.808707,-0.164610,0.644780,7.606215
13.000000,-0.384872,-1.622816,0.830532,-0.183386,0.666611,13.594498
13.025000,-0.412208,-1.486272,0.764993,-0.158207,0.611994,7.693643
13.049999,-0.435090,-1.519057,0.775921,-0.157097,0.677565,7.737356
13.075000,-0.451124,-1.475287,0.764964,-0.161530,0.568259,11.889721
13.099999,-0.470607,-1.475343,0.764993,-0.152657,0.590137,9.923050
13.125000,-0.492104,-1.426111,0.743108,-0.150005,0.633827,7.955623
13.150000,-0.511930,-1.426165,0.710351,-0.146168,0.524567,10.097905
13.174999,-0.527299,-1.322345,0.721279,-0.137460,0.524567,10.229048
13.200000,-0.555282,-1.447967,0.699395,-0.133698,0.644755,8.130471
13.224999,-0.554961,-1.207596,0.699422,-0.143180,0.393425,10.403903
13.250000,-0.586700,-1.393327,0.677539,-0.124307,0.557331,10.490931
13.275000,-0.594919,-1.240381,0.655708,-0.121750,0.502710,8.393064
13.299999,-0.611994,-1.295024,0.677565,-0.133618,0.469924,10.709900
13.325000,-0.630754,-1.163838,0.611971,-0.102365,0.480834,6.250846
13.349999,-0.643072,-1.229453,0.655708,-0.126190,0.371568,15.562140
13.375000,-0.659781,-1.180230,0.611971,-0.100060,0.524547,4.065236
13.400000,-0.664929,-1.152954,0.601066,-0.117737,0.382496,11.190753
13.424999,-0.688835,-1.125632,0.579209,-0.087428,0.480853,6.513368
13.450000,-0.693590,-1.103733,0.611971,-0.115684,0.305985,13.856771
13.474999,-0.712741,-1.092847,0.546423,-0.084525,0.426210,9.136200
13.500000,-0.721251,-1.038165,0.568259,-0.097413,0.415266,4.283796
13.525000,-0.731866,-1.038205,0.535495,-0.090587,0.360639,11.802747
13.549999,-0.741770,-1.016348,0.546423,-0.076585,0.284140,11.977603
13.575000,-0.757109,-0.945276,0.513618,-0.093315,0.393410,4.414933
13.599999,-0.765334,-0.994491,0.491781,-0.064290,0.284140,14.906432
13.625000,-0.776916,-0.923420,0.502690,-0.083668,0.316914,7.168803
13.650000,-0.780361,-0.923456,0.502710,-0.073084,0.349711,7.300217
13.674999,-0.796924,-0.896134,0.469924,-0.067278,0.229498,12.764452
13.700000,-0.798772,-0.863316,0.458978,-0.067788,0.338770,4.764631
13.724999,-0.815708,-0.830564,0.437139,-0.052508,0.240426,13.114163
13.750000,-0.816701,-0.868780,0.480834,-0.071545,0.273201,7.693349
13.775000,-0.828344,-0.781386,0.382496,-0.049520,0.284140,7.781070
13.799999,-0.832101,-0.770457,0.437139,-0.055923,0.185784,10.797328
13.825000,-0.842143,-0.786820,0.404338,-0.054896,0.262273,8.043046
13.849999,-0.850542,-0.732207,0.404353,-0.037823,0.196712,11.103325
13.875000,-0.856486,-0.699395,0.371554,-0.048920,0.207633,8.305320
13.900000,-0.863008,-0.748600,0.382496,-0.042775,0.240426,8.393064
13.924999,-0.862837,-0.639315,0.360639,-0.034066,0.131142,11.715319
13.950000,-0.872195,-0.633827,0.349698,-0.045420,0.207633,5.507739
13.974999,-0.883498,-0.688494,0.338783,-0.034408,0.196712,8.786489
14.000000,-0.886709,-0.617435,0.349698,-0.023905,0.142065,12.283132
14.025000,-0.888280,-0.601066,0.316926,-0.025101,0.131142,9.136200
14.049999,-0.890158,-0.584673,0.305997,-0.030651,0.163927,9.354770
14.075000,-0.905492,-0.573723,0.316914,-0.019551,0.120209,9.485550
14.099999,-0.896134,-0.508174,0.262283,-0.037140,0.207641,2.622833
14.125000,-0.914371,-0.568259,0.316914,0.001110,0.021856,16.960339
14.150000,-0.907405,-0.497245,0.273212,-0.022625,0.142070,6.425940
14.174999,-0.916455,-0.530031,0.262283,-0.013063,0.131142,10.229048
14.200000,-0.918469,-0.442586,0.240417,-0.017673,0.098352,6.687968
14.224999,-0.926700,-0.453532,0.273212,-0.003671,0.065571,10.622473
14.250000,-0.918127,-0.426194,0.207633,-0.016477,0.087424,6.950242
14.275000,-0.928152,-0.475388,0.251355,-0.012038,0.131142,7.037935
14.299999,-0.936262,-0.404353,0.229498,0.018698,-0.021857,15.430999
14.325000,-0.931787,-0.377018,0.196705,-0.022624,0.120209,3.234704
14.349999,-0.938909,-0.398889,0.218569,0.028175,-0.021857,16.130421
14.375000,-0.939386,-0.360626,0.174849,-0.034919,0.218561,-0.917956
14.400000,-0.944630,-0.355175,0.218569,0.047556,-0.185784,21.288658
14.424999,-0.936177,-0.366104,0.174856,-0.010928,0.163927,3.671966
14.450000,-0.951850,-0.305985,0.174849,0.003586,0.000000,8.392744
14.474999,-0.938397,-0.273212,0.152999,-0.007513,0.098356,3.803108
14.500000,-0.956888,-0.377018,0.185777,0.045334,-0.098352,18.577690
14.525000,-0.947874,-0.213105,0.131142,-0.023821,0.131142,-0.961705
14.549999,-0.960681,-0.344247,0.163927,0.055667,-0.087428,19.583817
14.575000,-0.945533,-0.213097,0.131137,-0.002903,0.010928,4.371221
14.599999,-0.957949,-0.267747,0.142070,0.022113,-0.010928,9.879337
14.625000,-0.951936,-0.207633,0.120209,0.001793,0.054640,4.589782
14.650000,-0.965206,-0.245891,0.120213,0.025272,-0.032785,10.403903
14.674999,-0.959485,-0.202177,0.131142,0.055838,-0.120213,16.786129
14.700000,-0.945618,-0.191241,0.076496,-0.044651,0.174849,-6.950242
14.724999,-0.975280,-0.245891,0.142070,0.088282,-0.196712,23.824064
14.750000,-0.959748,-0.136601,0.087424,0.011696,-0.010928,5.595163
14.775000,-0.966700,-0.218569,0.098356,0.042177,-0.065571,12.502169
14.799999,-0.952869,-0.109285,0.065571,-0.015112,0.065571,-0.961705
14.825000,-0.967645,-0.196705,0.087424,0.048066,-0.065568,13.201088
14.849999,-0.959614,-0.125677,0.098356,0.018783,-0.043714,6.382226
14.875000,-0.979256,-0.169385,0.076496,0.092632,-0.207633,22.380651
14.900000,-0.956668,-0.098356,0.054642,-0.011611,0.076499,-0.961705
14.924999,-0.965206,-0.109285,0.065571,0.025614,-0.065571,7.343931
14.950000,-0.965340,-0.120209,0.054640,0.028515,-0.043712,7.605925
14.974999,-0.973231,-0.131142,0.076499,0.073767,-0.152999,17.310696
15.000000,-0.948307,-0.021856,0.021856,-0.053530,0.131137,-10.272369
15.025000,-0.999528,-0.234962,0.109285,0.179722,-0.371568,39.167633
15.049999,-0.946337,0.038250,-0.010928,-0.060363,0.120213,-11.802747
15.075000,-0.981604,-0.163921,0.087424,0.098267,-0.174849,21.418983
15.099999,-0.955217,-0.038250,0.010928,-0.008709,0.010928,-0.961705
15.125000,-0.964358,-0.021856,0.010928,-0.007513,0.032784,-0.961669
15.150000,-0.993893,-0.191248,0.120213,0.189711,-0.426210,39.779629
15.174999,-0.936284,0.103820,-0.065571,-0.145229,0.327854,-29.288300
15.200000,-0.996886,-0.196705,0.109281,0.215573,-0.480834,44.280468
15.224999,-0.968045,-0.038250,0.010928,-0.006916,0.043714,-0.961705
15.250000,-0.953963,0.016392,0.000000,-0.006489,0.010928,-0.961669
15.275000,-0.976625,-0.065571,0.043714,0.093746,-0.229498,19.102964
15.299999,-0.964928,-0.043714,0.000000,-0.005977,0.043714,-0.961705
15.325000,-0.958958,-0.005464,0.021856,-0.005806,0.021856,-0.961669
15.349999,-0.984181,-0.087428,0.032785,0.124738,-0.273212,25.179193
15.375000,-1.023374,-0.169385,0.109281,0.311023,-0.710323,62.115051
15.400000,-0.848941,0.322390,-0.174856,-0.552485,1.223989,-110.202682
15.424999,-1.075302,-0.366104,0.163927,0.542496,-1.158418,108.322990
15.450000,-0.953473,0.032784,0.010928,-0.004610,-0.021856,-0.961669
15.474999,-0.960702,-0.005464,0.010928,-0.004696,0.010928,-0.961705
15.500000,-0.897637,0.180313,-0.109281,-0.320926,0.710323,-64.038383
15.525000,-0.543264,-0.180320,0.098356,0.313937,-0.688494,62.598274
15.549999,1.066187,-0.415282,0.218569,-5.114695,-1.420701,20.020956
15.575000,0.014599,-0.005464,0.000000,-0.376932,-0.032784,39.952961
15.599999,-0.000021,0.005464,0.010928,0.000000,0.000000,40.041912
15.625000,0.000021,-0.005464,-0.010928,0.000000,0.000000,39.952961
15.650000,0.000000,0.000000,0.000000,0.000000,0.000000,40.041912
15.674999,0.000000,0.005464,0.000000,0.000000,0.000000,39.998199
15.700000,0.000000,-0.005464,0.010928,0.000000,0.000000,39.996674
15.724999,0.000000,0.000000,-0.010928,0.000000,0.000000,39.998199
15.750000,-0.000021,0.005464,0.000000,0.000000,0.000000,39.996674
15.775000,0.000021,-0.005464,0.000000,0.000000,0.000000,39.998199
15.799999,0.000000,0.005464,0.010928,0.000000,0.000000,39.998199
15.825000,0.000000,-0.005464,-0.010928,0.000000,0.000000,39.996674
15.849999,0.000000,0.000000,0.000000,0.000000,0.010928,39.998199
15.875000,0.000000,0.005464,0.000000,0.000000,-0.010928,39.996674
15.900000,-0.000021,-0.005464,0.000000,0.000000,0.000000,40.041912
15.924999,0.000021,0.005464,0.010928,0.000000,0.000000,39.954487
15.950000,0.000000,-0.005464,-0.010928,0.000000,0.000000,39.996674
15.974999,0.000000,0.000000,0.000000,0.000000,0.000000,40.041912
16.000000,0.000000,0.005464,0.000000,0.000000,0.000000,39.952961
16.025000,0.000000,-0.005464,0.010928,0.000000,0.000000,40.041912
16.049999,-0.000021,0.000000,-0.010928,0.000000,0.000000,39.998199
16.074999,0.000021,0.005464,0.000000,0.000000,0.000000,39.954487
16.100000,0.000000,-0.005464,0.000000,0.000000,0.000000,40.038857
16.125000,0.000000,0.005464,0.010928,0.000000,0.010928,39.998199
16.150000,0.000000,-0.005464,-0.010928,0.000000,-0.010928,39.998199
16.174999,0.000000,0.000000,0.000000,0.000000,0.000000,39.998199
16.199999,-0.000021,0.005464,0.000000,0.000000,0.000000,39.998199
16.225000,0.000021,-0.005464,0.000000,0.000000,0.000000,39.995148
16.250000,0.000000,0.005464,0.010928,0.000000,0.000000,39.998199
16.275000,0.000000,-0.005464,-0.010928,0.000000,0.000000,39.998199
16.299999,0.000000,0.000000,0.000000,0.000000,0.000000,39.998199
16.324999,0.000000,0.005464,0.000000,0.000000,0.000000,39.998199
16.350000,-0.000021,-0.005464,0.010928,0.000000,0.000000,40.038857
16.375000,0.000021,0.000000,-0.010928,0.000000,0.000000,39.954487
16.400000,0.000000,0.005464,0.000000,0.000000,0.000000,39.998199
16.424999,0.000000,-0.005464,0.000000,0.000000,0.010928,40.041912
16.449999,0.000000,0.005464,0.010928,0.000000,-0.010928,39.954487
16.475000,0.000000,-0.005464,-0.010928,0.000000,0.000000,40.038857
16.500000,-0.000021,0.000000,0.000000,0.000000,0.000000,39.954487
16.525000,0.000021,0.005464,0.000000,0.000000,0.000000,40.041912
16.549999,0.000000,-0.005464,0.010928,0.000000,0.000000,39.998199
16.574999,0.000000,0.000000,-0.010928,0.000000,0.000000,39.998199
16.600000,0.000000,0.005464,0.000000,0.000000,0.000000,39.995148
16.625000,-0.000021,-0.005464,0.000000,0.000000,0.000000,39.954487
16.650000,0.000021,0.005464,0.000000,0.000000,0.000000,40.041912
16.674999,0.000000,-0.005464,0.010928,0.000000,0.000000,39.998199
16.699999,0.000000,0.000000,-0.010928,0.000085,0.010928,39.998199
16.725000,0.000000,0.005464,0.000000,-0.000085,-0.010928,40.038857
16.750000,0.000000,-0.005464,0.000000,0.000000,0.000000,39.954487
16.775000,-0.000021,0.005464,0.010928,0.000000,0.000000,39.998199
