Velocity
Time (Seconds),J1 (Degrees/Seconds),J2 (Degrees/Seconds),J3 (Degrees/Seconds),J4 (Degrees/Seconds),J5 (Degrees/Seconds),J6 (Degrees/Seconds)
9.150000,-4.799988,0.399976,-0.155728,0.264081,-0.781647,-44.902756
9.174999,-4.791158,0.503658,-0.196163,0.274939,-0.840387,-44.866146
9.200000,-4.780315,0.608843,-0.236598,0.286168,-0.900219,-44.922428
9.224999,-4.767504,0.710886,-0.277306,0.296580,-0.955953,-44.819157
9.250000,-4.752712,0.814432,-0.317467,0.307749,-1.014146,-44.901665
9.275000,-4.735844,0.916748,-0.357629,0.318274,-1.069608,-44.857403
9.299999,-4.717040,1.019747,-0.398063,0.328250,-1.126162,-44.810413
9.325000,-4.696246,1.120424,-0.437679,0.338782,-1.181896,-44.793472
9.349999,-4.673591,1.222194,-0.477294,0.348929,-1.236537,-44.805496
9.375000,-4.649118,1.322188,-0.517182,0.359432,-1.290633,-44.816422
9.400000,-4.622399,1.421772,-0.556251,0.368984,-1.344181,-44.762329
9.424999,-4.593801,1.522313,-0.596412,0.378128,-1.396364,-44.705502
9.450000,-4.563830,1.618755,-0.634934,0.388394,-1.448273,-44.710419
9.474999,-4.531489,1.716700,-0.673730,0.397372,-1.499636,-44.682007
9.500000,-4.497697,1.812322,-0.712252,0.406992,-1.549087,-44.651405
9.525000,-4.461625,1.909174,-0.750774,0.415391,-1.598811,-44.587475
9.549999,-4.424520,2.003158,-0.789023,0.424836,-1.647988,-44.584743
9.575000,-4.384973,2.096185,-0.826726,0.433100,-1.694433,-44.548679
9.599999,-4.344051,2.189759,-0.864156,0.441570,-1.741698,-44.478741
9.625000,-4.301491,2.279098,-0.901585,0.450026,-1.785958,-44.471634
9.650000,-4.257154,2.370349,-0.938195,0.458404,-1.831857,-44.431202
9.674999,-4.211341,2.458322,-0.974805,0.466233,-1.874750,-44.388035
9.700000,-4.163701,2.547661,-1.011414,0.473509,-1.918190,-44.312630
9.724999,-4.114899,2.632355,-1.047205,0.481874,-1.958079,-44.299515
9.750000,-4.064159,2.719235,-1.083268,0.488164,-1.999879,-44.220829
9.775000,-4.012138,2.801334,-1.117965,0.496162,-2.038402,-44.203346
9.799999,-3.958838,2.883706,-1.152663,0.503289,-2.076651,-44.185314
9.825000,-3.903829,2.965805,-1.187360,0.509180,-2.113807,-44.069473
9.849999,-3.847710,3.044352,-1.221511,0.516145,-2.149324,-44.048710
9.875000,-3.790055,3.122080,-1.254569,0.522115,-2.184568,-43.992977
9.900000,-3.731298,3.198851,-1.287900,0.528948,-2.217899,-43.937786
9.924999,-3.671005,3.274256,-1.320959,0.533614,-2.250411,-43.849270
9.950000,-3.609806,3.346793,-1.352924,0.539751,-2.281010,-43.790802
9.974999,-3.547498,3.419193,-1.385162,0.545945,-2.311609,-43.793533
10.000000,-3.483755,3.489544,-1.416581,0.551017,-2.340296,-43.700096
10.025000,-3.418868,3.557572,-1.446907,0.554919,-2.367617,-43.607754
10.049999,-3.353384,3.623962,-1.477780,0.560757,-2.393025,-43.546009
10.075000,-3.286516,3.689668,-1.507286,0.564987,-2.420073,-43.544369
10.099999,-3.218744,3.753052,-1.537066,0.569407,-2.441929,-43.415962
10.125000,-3.150117,3.816027,-1.565479,0.573561,-2.467064,-43.412682
10.150000,-3.080535,3.873947,-1.593893,0.577470,-2.485916,-43.282635
10.174999,-3.009962,3.933916,-1.622033,0.580480,-2.507226,-43.214882
10.200000,-2.939116,3.990196,-1.649081,0.584933,-2.526350,-43.177723
10.224999,-2.867091,4.045111,-1.675582,0.588569,-2.544655,-43.140568
10.250000,-2.794111,4.098250,-1.702356,0.590131,-2.559955,-43.006149
10.275000,-2.720925,4.149340,-1.727491,0.593890,-2.576347,-42.935116
10.299999,-2.646613,4.198381,-1.752080,0.595718,-2.589461,-42.894680
10.325000,-2.572232,4.246465,-1.777215,0.598834,-2.602849,-42.822556
10.349999,-2.497151,4.292911,-1.800984,0.601035,-2.614596,-42.749336
10.375000,-2.421097,4.336897,-1.823934,0.602307,-2.624432,-42.643330
10.400000,-2.345060,4.378698,-1.846610,0.604852,-2.634541,-42.633495
10.424999,-2.268238,4.419679,-1.868740,0.605661,-2.642464,-42.493614
10.450000,-2.191193,4.458201,-1.890050,0.607487,-2.649567,-42.450993
10.474999,-2.113909,4.495767,-1.911087,0.608586,-2.655304,-42.375587
10.500000,-2.035670,4.530874,-1.931304,0.608463,-2.660222,-42.266304
10.525000,-1.957976,4.564069,-1.950429,0.610375,-2.663774,-42.253189
10.549999,-1.879480,4.595488,-1.969827,0.610706,-2.665959,-42.145000
10.575000,-1.800523,4.624994,-1.987039,0.609265,-2.667872,-42.004025
10.599999,-1.721908,4.653955,-2.005617,0.610614,-2.667872,-41.989819
10.625000,-1.643087,4.680456,-2.022282,0.610599,-2.666779,-41.912228
10.650000,-1.563960,4.703815,-2.038675,0.610200,-2.665686,-41.834637
10.674999,-1.484576,4.726764,-2.053975,0.609457,-2.661861,-41.755951
10.700000,-1.405294,4.747938,-2.069274,0.607931,-2.658856,-41.645576
10.724999,-1.326132,4.768155,-2.083754,0.607788,-2.654212,-41.599678
10.750000,-1.246783,4.784275,-2.096595,0.606863,-2.647381,-41.551594
10.775000,-1.167450,4.801350,-2.110528,0.605487,-2.640824,-41.441216
10.799999,-1.088135,4.814737,-2.122550,0.603084,-2.632901,-41.331936
10.825000,-1.009092,4.827031,-2.133751,0.601731,-2.624978,-41.283848
10.849999,-0.930186,4.839053,-2.144953,0.600028,-2.615143,-41.206257
10.875000,-0.851059,4.846292,-2.155061,0.597403,-2.603941,-41.095882
10.900000,-0.772494,4.855172,-2.164623,0.595496,-2.593560,-41.048889
10.924999,-0.693981,4.860909,-2.173913,0.592909,-2.580992,-40.970207
10.950000,-0.615673,4.865281,-2.181836,0.590553,-2.567058,-40.891525
10.974999,-0.537690,4.867739,-2.189212,0.587468,-2.553944,-40.813934
11.000000,-0.459808,4.868696,-2.196316,0.584445,-2.539737,-40.735249
11.025000,-0.382371,4.868423,-2.202326,0.581393,-2.522799,-40.657658
11.049999,-0.305173,4.866373,-2.207790,0.577492,-2.507772,-40.548374
11.075000,-0.228419,4.863231,-2.212435,0.574449,-2.490834,-40.502476
11.099999,-0.151955,4.857084,-2.216533,0.570787,-2.471163,-40.425980
11.125000,-0.075866,4.851620,-2.220085,0.566447,-2.454497,-40.317787
11.150000,-0.000239,4.842741,-2.222817,0.562918,-2.435646,-40.272980
11.174999,0.074893,4.834271,-2.224729,0.558729,-2.415428,-40.196484
11.200000,0.149769,4.822797,-2.226368,0.554431,-2.394664,-40.121078
11.224999,0.224064,4.811185,-2.226642,0.549935,-2.373901,-40.045673
11.250000,0.297813,4.796569,-2.226915,0.545346,-2.352864,-39.970268
11.275000,0.371340,4.782089,-2.225822,0.540104,-2.329641,-39.864262
11.299999,0.443911,4.765150,-2.224729,0.535693,-2.307784,-39.822735
11.325000,0.516379,4.748211,-2.222543,0.530549,-2.283742,-39.748425
11.349999,0.588113,4.728677,-2.220085,0.524878,-2.260246,-39.643513
11.375000,0.659147,4.707913,-2.216260,0.520435,-2.235384,-39.632584
11.400000,0.729840,4.687013,-2.212162,0.514156,-2.211069,-39.498165
11.424999,0.799747,4.663653,-2.208064,0.508929,-2.185661,-39.457729
11.450000,0.869107,4.639748,-2.202053,0.503189,-2.159706,-39.386696
11.474999,0.937939,4.614613,-2.196316,0.497058,-2.134024,-39.285065
11.500000,1.005797,4.587018,-2.189212,0.492008,-2.106704,-39.277412
11.525000,1.070086,4.545764,-2.175552,0.483780,-2.073099,-39.053383
11.549999,1.129099,4.488937,-2.153695,0.474293,-2.034030,-38.705864
11.575000,1.186336,4.431427,-2.132112,0.465140,-1.993049,-38.423912
11.599999,1.241609,4.374053,-2.109162,0.456391,-1.954800,-38.109177
11.625000,1.295123,4.315177,-2.087033,0.446938,-1.914365,-37.794441
11.650000,1.346555,4.256028,-2.063264,0.438537,-1.874477,-37.546371
11.674999,1.396518,4.197561,-2.039768,0.428859,-1.836228,-37.198849
11.700000,1.444602,4.137592,-2.015725,0.420037,-1.798252,-36.885208
11.724999,1.491201,4.077760,-1.991137,0.410375,-1.759184,-36.570473
11.750000,1.535597,4.019020,-1.967368,0.402130,-1.720115,-36.323494
11.775000,1.578610,3.958504,-1.941959,0.393197,-1.683232,-36.009850
11.799999,1.619967,3.896623,-1.916824,0.383515,-1.644983,-35.660145
11.825000,1.659395,3.838566,-1.891689,0.375342,-1.608919,-35.415352
11.849999,1.697490,3.777231,-1.866281,0.367031,-1.571490,-35.167278
11.875000,1.733980,3.717672,-1.840326,0.357215,-1.535426,-34.784786
11.900000,1.768746,3.657840,-1.814645,0.349518,-1.499910,-34.572781
11.924999,1.802231,3.596778,-1.788417,0.340338,-1.463300,-34.221981
11.950000,1.833923,3.537218,-1.762189,0.331941,-1.428329,-33.976093
11.974999,1.864198,3.476976,-1.736234,0.323659,-1.393359,-33.695236
12.000000,1.893158,3.417827,-1.709733,0.315262,-1.359754,-33.377224
12.025000,1.920581,3.357994,-1.683232,0.307023,-1.325603,-33.132427
12.049999,1.946689,3.299801,-1.657004,0.298996,-1.291999,-32.850479
12.075000,1.971346,3.239012,-1.629683,0.290215,-1.258940,-32.530277
12.099999,1.994552,3.180956,-1.604002,0.282627,-1.225609,-32.283298
12.125000,2.016733,3.123446,-1.577500,0.274277,-1.194190,-31.999163
12.150000,2.037104,3.064979,-1.550453,0.267609,-1.163045,-31.753277
12.174999,2.056843,3.006103,-1.524225,0.258649,-1.130806,-31.429798
12.200000,2.074824,2.950095,-1.497724,0.251436,-1.100480,-31.219975
12.224999,2.091745,2.893268,-1.471496,0.244440,-1.070154,-30.934746
12.250000,2.107779,2.835895,-1.444722,0.235977,-1.040374,-30.607990
12.275000,2.122003,2.779887,-1.418767,0.228899,-1.010595,-30.359919
12.299999,2.135681,2.724426,-1.392539,0.221725,-0.982181,-30.108566
12.325000,2.147890,2.670331,-1.366584,0.214918,-0.953768,-29.897652
12.349999,2.159125,2.614050,-1.340630,0.207672,-0.924808,-29.566523
12.375000,2.169183,2.560365,-1.314402,0.200470,-0.898853,-29.315172
12.400000,2.178660,2.506543,-1.289266,0.193025,-0.870986,-29.020107
12.424999,2.186156,2.454087,-1.263585,0.187796,-0.845031,-28.808100
12.450000,2.193532,2.400811,-1.237903,0.180146,-0.818803,-28.511942
12.474999,2.199543,2.348629,-1.212768,0.173988,-0.792302,-28.297747
12.500000,2.204717,2.297676,-1.188180,0.167730,-0.767986,-28.040932
12.525000,2.208951,2.246176,-1.163318,0.161049,-0.742851,-27.741497
12.549999,2.212145,2.195769,-1.138183,0.154849,-0.719082,-27.482496
12.575000,2.214672,2.146182,-1.114141,0.148710,-0.695040,-27.265022
12.599999,2.216106,2.096731,-1.089825,0.142655,-0.672091,-26.960123
12.625000,2.216721,2.048374,-1.066056,0.137268,-0.648868,-26.740463
12.650000,2.216687,2.000153,-1.042287,0.130930,-0.626738,-26.476000
12.674999,2.215560,1.953161,-1.018791,0.125987,-0.604882,-26.210442
12.700000,2.214040,1.906306,-0.995295,0.119825,-0.582479,-26.031218
12.724999,2.211291,1.860134,-0.972619,0.114668,-0.562261,-25.718668
12.750000,2.208388,1.815055,-0.949396,0.108946,-0.541771,-25.492453
12.775000,2.203965,1.769429,-0.926993,0.104335,-0.521553,-25.221430
12.799999,2.199577,1.725852,-0.904590,0.098711,-0.502429,-24.947130
12.825000,2.194139,1.681866,-0.883280,0.093966,-0.482485,-24.717636
12.849999,2.188060,1.638699,-0.860877,0.089149,-0.462814,-24.487047
12.875000,2.181315,1.596625,-0.839840,0.084306,-0.444782,-24.255367
12.900000,2.174049,1.555781,-0.818530,0.079721,-0.427843,-24.021502
12.924999,2.166049,1.513570,-0.797493,0.075027,-0.408992,-23.738459
12.950000,2.157529,1.473682,-0.777276,0.070470,-0.391506,-23.501316
12.974999,2.148376,1.434613,-0.757058,0.066355,-0.375387,-23.311163
13.000000,2.138754,1.394042,-0.736294,0.061771,-0.358722,-22.971292
13.025000,2.128449,1.356885,-0.717170,0.057815,-0.343422,-22.778954
13.049999,2.117572,1.318910,-0.697772,0.053888,-0.326483,-22.585524
13.075000,2.106294,1.282027,-0.678648,0.049850,-0.312276,-22.288273
13.099999,2.094529,1.245144,-0.659523,0.046033,-0.297523,-22.040201
13.125000,2.082226,1.209490,-0.640945,0.042283,-0.281677,-21.841307
13.150000,2.069428,1.173836,-0.623186,0.038629,-0.268563,-21.588861
13.174999,2.056246,1.140778,-0.605155,0.035193,-0.255449,-21.333139
13.200000,2.042363,1.104578,-0.587669,0.031850,-0.239330,-21.129873
13.224999,2.028489,1.074389,-0.570184,0.028271,-0.229494,-20.869780
13.250000,2.013822,1.039555,-0.553245,0.025163,-0.215561,-20.607500
13.275000,1.998949,1.008546,-0.536853,0.022119,-0.202993,-20.397676
13.299999,1.983649,0.976171,-0.519914,0.018779,-0.191245,-20.129934
13.325000,1.967880,0.947074,-0.504614,0.016220,-0.179224,-19.973660
13.349999,1.951803,0.916338,-0.488222,0.013065,-0.169935,-19.584612
13.375000,1.935308,0.886832,-0.472922,0.010563,-0.156821,-19.482979
13.400000,1.918686,0.858008,-0.457896,0.007620,-0.147259,-19.203213
13.424999,1.901465,0.829868,-0.443416,0.005434,-0.135238,-19.040382
13.450000,1.884125,0.802274,-0.428116,0.002542,-0.127588,-18.693954
13.474999,1.866307,0.774953,-0.414456,0.000429,-0.116933,-18.465553
13.500000,1.848275,0.748999,-0.400249,-0.002006,-0.106551,-18.358456
13.525000,1.829978,0.723044,-0.386862,-0.004271,-0.097535,-18.063393
13.549999,1.811435,0.697636,-0.373202,-0.006186,-0.090432,-17.763956
13.575000,1.792506,0.674003,-0.360361,-0.008519,-0.080596,-17.653580
13.599999,1.773373,0.649141,-0.348066,-0.010126,-0.073493,-17.280926
13.625000,1.753950,0.626055,-0.335499,-0.012218,-0.065570,-17.101702
13.650000,1.734441,0.602969,-0.322931,-0.014045,-0.056827,-16.919199
13.674999,1.714518,0.580566,-0.311183,-0.015727,-0.051090,-16.600092
13.700000,1.694549,0.558983,-0.299709,-0.017421,-0.042620,-16.480974
13.724999,1.674156,0.538219,-0.288780,-0.018734,-0.036610,-16.153124
13.750000,1.653738,0.516499,-0.276759,-0.020523,-0.029780,-15.960786
13.775000,1.633030,0.496965,-0.267197,-0.021761,-0.022676,-15.766262
13.799999,1.612228,0.477703,-0.256269,-0.023159,-0.018032,-15.496333
13.825000,1.591174,0.458032,-0.246160,-0.024531,-0.011475,-15.295253
13.849999,1.569910,0.439728,-0.236051,-0.025477,-0.006557,-15.017673
13.875000,1.548498,0.422242,-0.226762,-0.026700,-0.001366,-14.810036
13.900000,1.526923,0.403528,-0.217200,-0.027769,0.004645,-14.600212
13.924999,1.505352,0.387545,-0.208184,-0.028621,0.007923,-14.307334
13.950000,1.483547,0.371699,-0.199442,-0.029756,0.013114,-14.169638
13.974999,1.461460,0.354487,-0.190972,-0.030616,0.018032,-13.949979
14.000000,1.439292,0.339051,-0.182229,-0.031214,0.021583,-13.642893
14.025000,1.417085,0.324024,-0.174306,-0.031841,0.024862,-13.414492
14.049999,1.394831,0.309408,-0.166657,-0.032608,0.028960,-13.180626
14.075000,1.372194,0.295064,-0.158734,-0.033097,0.031965,-12.943481
14.099999,1.349791,0.282360,-0.152177,-0.034025,0.037156,-12.877912
14.125000,1.326931,0.268153,-0.144254,-0.033997,0.037703,-12.453894
14.150000,1.304246,0.255722,-0.137423,-0.034563,0.041254,-12.293248
14.174999,1.281335,0.242472,-0.130866,-0.034889,0.044533,-12.037525
14.200000,1.258373,0.231407,-0.124856,-0.035331,0.046992,-11.870322
14.224999,1.235206,0.220069,-0.118026,-0.035423,0.048631,-11.604765
14.250000,1.212252,0.209414,-0.112835,-0.035835,0.050817,-11.431005
14.275000,1.189048,0.197529,-0.106551,-0.036136,0.054095,-11.255059
14.299999,1.165642,0.187420,-0.100814,-0.035669,0.053549,-10.869290
14.325000,1.142347,0.177995,-0.095896,-0.036234,0.056554,-10.788421
14.349999,1.118875,0.168023,-0.090432,-0.035530,0.056008,-10.385166
14.375000,1.095389,0.159007,-0.086060,-0.036403,0.061472,-10.408115
14.400000,1.071774,0.150128,-0.080596,-0.035214,0.056827,-9.875907
14.424999,1.048370,0.140975,-0.076225,-0.035487,0.060925,-9.784109
14.450000,1.024573,0.133325,-0.071854,-0.035397,0.060925,-9.574286
14.474999,1.001114,0.126495,-0.068029,-0.035585,0.063384,-9.479210
14.500000,0.977191,0.117069,-0.063384,-0.034452,0.060925,-9.014757
14.525000,0.953494,0.111742,-0.060106,-0.035047,0.064204,-9.038799
14.549999,0.929478,0.103136,-0.056008,-0.033656,0.062018,-8.549212
14.575000,0.905839,0.097808,-0.052729,-0.033728,0.062291,-8.439928
14.599999,0.881891,0.091115,-0.049177,-0.033176,0.062018,-8.192948
14.625000,0.858092,0.085924,-0.046172,-0.033131,0.063384,-8.078201
14.650000,0.833962,0.079777,-0.043167,-0.032499,0.062565,-7.818108
14.674999,0.809975,0.074722,-0.039888,-0.031103,0.059559,-7.398461
14.700000,0.786334,0.069941,-0.037976,-0.032219,0.063931,-7.572221
14.724999,0.761952,0.063794,-0.034424,-0.030012,0.059013,-6.976628
14.750000,0.737958,0.060379,-0.032238,-0.029720,0.058740,-6.836746
14.775000,0.713791,0.054915,-0.029780,-0.028665,0.057100,-6.524197
14.799999,0.689970,0.052183,-0.028140,-0.029043,0.058740,-6.548239
14.825000,0.665778,0.047265,-0.025955,-0.027842,0.057100,-6.218204
14.849999,0.641788,0.044123,-0.023496,-0.027372,0.056008,-6.058651
14.875000,0.617306,0.039888,-0.021583,-0.025056,0.050817,-5.499122
14.900000,0.593390,0.037429,-0.020217,-0.025346,0.052729,-5.523164
14.924999,0.569260,0.034697,-0.018578,-0.024706,0.051090,-5.339569
14.950000,0.545126,0.031692,-0.017212,-0.023993,0.049997,-5.149416
14.974999,0.520796,0.028414,-0.015300,-0.022149,0.046172,-4.716655
15.000000,0.497087,0.027867,-0.014753,-0.023487,0.049451,-4.973471
15.025000,0.472099,0.021993,-0.012021,-0.018994,0.040162,-3.994295
15.049999,0.448441,0.022949,-0.012294,-0.020503,0.043167,-4.289359
15.075000,0.423901,0.018851,-0.010109,-0.018047,0.038795,-3.753872
15.099999,0.400021,0.017895,-0.009835,-0.018264,0.039069,-3.777914
15.125000,0.375911,0.017349,-0.009562,-0.018452,0.039888,-3.801957
15.150000,0.351064,0.012568,-0.006557,-0.013709,0.029233,-2.807481
15.174999,0.327658,0.015163,-0.008196,-0.017340,0.037429,-3.539677
15.200000,0.302735,0.010245,-0.005464,-0.011951,0.025408,-2.432640
15.224999,0.278534,0.009289,-0.005191,-0.012124,0.026501,-2.456682
15.250000,0.254684,0.009699,-0.005191,-0.012286,0.026774,-2.480725
15.275000,0.230269,0.008060,-0.004098,-0.009942,0.021037,-2.003158
15.299999,0.206146,0.006967,-0.004098,-0.010092,0.022130,-2.027200
15.325000,0.182172,0.006830,-0.003552,-0.010237,0.022676,-2.051242
15.349999,0.157568,0.004645,-0.002732,-0.007118,0.015846,-1.421772
15.375000,0.131983,0.000410,0.000000,0.000657,-0.001912,0.131140
15.400000,0.110760,0.008469,-0.004371,-0.013155,0.028687,-2.623885
15.424999,0.083877,-0.000683,-0.000273,0.000408,-0.000273,0.084148
15.450000,0.060040,0.000137,0.000000,0.000292,-0.000820,0.060106
15.474999,0.036023,0.000000,0.000273,0.000175,-0.000546,0.036063
15.500000,0.013581,0.004508,-0.002459,-0.007848,0.017212,-1.564933
15.525000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.549999,0.026654,-0.010382,0.005464,-0.127865,-0.035517,0.500516
15.575000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,1.499363
15.599999,0.027019,-0.010382,0.005737,-0.137289,-0.036337,2.500396
15.625000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,3.499243
15.650000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,4.500275
15.674999,0.027019,-0.010382,0.005464,-0.137289,-0.036337,5.500215
15.700000,0.027019,-0.010518,0.005737,-0.137289,-0.036337,6.500154
15.724999,0.027019,-0.010518,0.005464,-0.137289,-0.036337,7.500094
15.750000,0.027019,-0.010382,0.005464,-0.137289,-0.036337,8.500034
15.775000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,9.499973
15.799999,0.027019,-0.010382,0.005737,-0.137289,-0.036337,10.499913
15.825000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,11.499853
15.849999,0.027019,-0.010518,0.005464,-0.137289,-0.036063,12.499793
15.875000,0.027019,-0.010382,0.005464,-0.137289,-0.036337,13.499732
15.900000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,14.500765
15.924999,0.027019,-0.010382,0.005737,-0.137289,-0.036337,15.499612
15.950000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,16.499552
15.974999,0.027019,-0.010518,0.005464,-0.137289,-0.036337,17.500584
16.000000,0.027019,-0.010382,0.005464,-0.137289,-0.036337,18.499432
16.025000,0.027019,-0.010518,0.005737,-0.137289,-0.036337,19.500463
16.049999,0.027019,-0.010518,0.005464,-0.137289,-0.036337,20.500402
16.074999,0.027019,-0.010382,0.005464,-0.137289,-0.036337,21.499250
16.100000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,22.500282
16.125000,0.027019,-0.010382,0.005737,-0.137289,-0.036063,23.500223
16.150000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,24.500162
16.174999,0.027019,-0.010518,0.005464,-0.137289,-0.036337,25.500101
16.199999,0.027019,-0.010382,0.005464,-0.137289,-0.036337,26.500042
16.225000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,27.499981
16.250000,0.027019,-0.010382,0.005737,-0.137289,-0.036337,28.499922
16.275000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,29.499861
16.299999,0.027019,-0.010518,0.005464,-0.137289,-0.036337,30.499800
16.324999,0.027019,-0.010382,0.005464,-0.137289,-0.036337,31.499741
16.350000,0.027019,-0.010518,0.005737,-0.137289,-0.036337,32.500774
16.375000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,33.499619
16.400000,0.027019,-0.010382,0.005464,-0.137289,-0.036337,34.499557
16.424999,0.027019,-0.010518,0.005464,-0.137289,-0.036063,35.500591
16.449999,0.027019,-0.010382,0.005737,-0.137289,-0.036337,36.499439
16.475000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,37.500469
16.500000,0.027019,-0.010518,0.005464,-0.137289,-0.036337,38.499317
16.525000,0.027019,-0.010382,0.005464,-0.137289,-0.036337,39.500351
16.549999,0.027019,-0.010518,0.005737,-0.137289,-0.036337,40.500290
16.574999,0.027019,-0.010518,0.005464,-0.137289,-0.036337,41.500229
16.600000,0.027019,-0.010382,0.005464,-0.137289,-0.036337,42.500168
