Position
Time (Seconds),J1 (Degrees),J2 (Degrees),J3 (Degrees),J4 (Degrees),J5 (Degrees),J6 (Degrees)
97.750000,-0.014561,-29.999960,59.999996,-0.0000074,59.999969,-0.054123
97.775002,-0.025880,-29.999950,59.999989,-0.0000074,59.999962,-0.065443
97.800003,-0.040433,-29.999922,59.999981,-0.0000099,59.999954,-0.135949
97.825005,-0.058225,-29.999878,59.999954,-0.000010,59.999935,-0.193306
97.849998,-0.079247,-29.999796,59.999912,-0.000010,59.999901,-0.214329
97.875000,-0.103505,-29.999662,59.999844,-0.000010,59.999840,-0.317718
97.900002,-0.130998,-29.999475,59.999744,-0.000010,59.999748,-0.401166
97.925003,-0.161721,-29.999226,59.999599,-0.000010,59.999641,-0.487845
97.950005,-0.195682,-29.998884,59.999420,-0.000010,59.999485,-0.590337
97.974998,-0.232874,-29.998430,59.999168,-0.000010,59.999279,-0.696059
98.000000,-0.273299,-29.997835,59.998856,-0.000011,59.998993,-0.824956
98.025002,-0.316957,-29.997101,59.998459,-0.000010,59.998657,-0.957087
98.050003,-0.363847,-29.996172,59.997967,-0.000011,59.998226,-1.092449
98.075005,-0.413965,-29.995064,59.997360,-0.000011,59.997715,-1.231040
98.099998,-0.467316,-29.993725,59.996635,-0.000011,59.997105,-1.389073
98.125000,-0.523894,-29.992098,59.995770,-0.000011,59.996349,-1.564349
98.150002,-0.583697,-29.990200,59.994743,-0.000011,59.995476,-1.736063
98.175003,-0.646728,-29.987976,59.993534,-0.000011,59.994465,-1.917792
98.200005,-0.712978,-29.985378,59.992149,-0.000011,59.993256,-2.115268
98.224998,-0.782452,-29.982420,59.990543,-0.000011,59.991901,-2.315969
98.250000,-0.855140,-29.978981,59.988686,-0.000011,59.990318,-2.531315
98.275002,-0.931042,-29.975079,59.986588,-0.000011,59.988506,-2.749876
98.300003,-1.010155,-29.970686,59.984211,-0.000012,59.986492,-2.992124
98.325005,-1.092471,-29.965704,59.981533,-0.000011,59.984192,-3.227679
98.349998,-1.177991,-29.960115,59.978523,-0.000011,59.981617,-3.476337
98.375000,-1.266704,-29.953856,59.975140,-0.000012,59.978741,-3.737515
98.400002,-1.358607,-29.946917,59.971405,-0.000012,59.975529,-4.010736
98.425003,-1.453690,-29.939222,59.967251,-0.000013,59.971992,-4.291401
98.450005,-1.551949,-29.930719,59.962654,-0.000012,59.968079,-4.579415
98.474998,-1.653376,-29.921341,59.957600,-0.000013,59.963760,-4.878674
98.500000,-1.757957,-29.911058,59.952049,-0.000012,59.959026,-5.185007
98.525002,-1.865687,-29.899805,59.945969,-0.000013,59.953857,-5.502103
98.550003,-1.976550,-29.887495,59.939323,-0.000013,59.948196,-5.829681
98.575005,-2.090539,-29.874111,59.932083,-0.000013,59.942039,-6.163968
98.599998,-2.207639,-29.859573,59.924221,-0.000012,59.935360,-6.511778
98.625000,-2.327835,-29.843809,59.915699,-0.000012,59.928127,-6.862684
98.650002,-2.451113,-29.826746,59.906471,-0.000013,59.920288,-7.226635
98.675003,-2.577453,-29.808342,59.896511,-0.000014,59.911854,-7.603216
98.700005,-2.706841,-29.788521,59.885788,-0.000013,59.902748,-7.982848
98.724998,-2.839259,-29.767231,59.874245,-0.000013,59.893002,-8.374722
98.750000,-2.974680,-29.744337,59.861843,-0.000012,59.882504,-8.778498
98.775002,-3.113088,-29.719845,59.848564,-0.000012,59.871288,-9.188163
98.800003,-3.254455,-29.693644,59.834351,-0.000014,59.859314,-9.606499
98.825005,-3.398759,-29.665657,59.819153,-0.000013,59.846516,-10.036124
98.849998,-3.545971,-29.635813,59.802944,-0.000013,59.832882,-10.474091
98.875000,-3.696062,-29.604044,59.785671,-0.000014,59.818386,-10.920271
98.900002,-3.849004,-29.570267,59.767300,-0.000015,59.802994,-11.377133
98.925003,-4.004766,-29.534405,59.747776,-0.000014,59.786648,-11.841925
98.950005,-4.163308,-29.496374,59.727047,-0.000014,59.769341,-12.317002
98.974998,-4.324601,-29.456100,59.705082,-0.000014,59.751034,-12.799738
99.000000,-4.488600,-29.413504,59.681831,-0.000013,59.731693,-13.292404
99.025002,-4.655268,-29.368502,59.657242,-0.000014,59.711277,-13.794811
99.050003,-4.824566,-29.321022,59.631260,-0.000017,59.689774,-14.302170
99.075005,-4.996448,-29.270958,59.603844,-0.000017,59.667126,-14.823493
99.099998,-5.170862,-29.218241,59.574940,-0.000020,59.643322,-15.349593
99.125000,-5.347765,-29.162773,59.544498,-0.000016,59.618290,-15.886979
99.150002,-5.527107,-29.104523,59.512463,-0.000020,59.592075,-16.431118
99.175003,-5.708828,-29.043352,59.478790,-0.000018,59.564579,-16.984018
99.200005,-5.892880,-28.979176,59.443417,-0.000018,59.535782,-17.547590
99.224998,-6.079197,-28.911938,59.406307,-0.000019,59.505653,-18.117527
99.250000,-6.267728,-28.841599,59.367397,-0.000013,59.474213,-18.695763
99.275002,-6.458399,-28.767982,59.326622,-0.000019,59.441368,-19.286049
99.300003,-6.651153,-28.691050,59.283947,-0.000015,59.407120,-19.878418
99.325005,-6.845918,-28.610746,59.239311,-0.000022,59.371452,-20.484381
99.349998,-7.042622,-28.526941,59.192638,-0.000020,59.334324,-21.096079
99.375000,-7.241199,-28.439610,59.143913,-0.000018,59.295708,-21.715263
99.400002,-7.441563,-28.348627,59.093048,-0.000017,59.255600,-22.345438
99.425003,-7.643648,-28.253950,59.039993,-0.000018,59.213970,-22.980968
99.450005,-7.847361,-28.155487,58.984703,-0.000020,59.170795,-23.627062
99.474998,-8.052628,-28.053160,58.927124,-0.000013,59.126060,-24.279995
99.500000,-8.259358,-27.946901,58.867168,-0.000011,59.079739,-24.939598
99.525002,-8.467466,-27.836653,58.804813,-0.000015,59.031837,-25.605728
99.550003,-8.676856,-27.722309,58.739983,-0.000022,58.982338,-26.281609
99.575005,-8.887444,-27.603827,58.672630,-0.000022,58.931206,-26.963713
99.599998,-9.099127,-27.481150,58.602688,-0.000022,58.878464,-27.651850
99.625000,-9.311815,-27.354221,58.530125,-0.000018,58.824112,-28.349148
99.650002,-9.525398,-27.222958,58.454857,-0.000018,58.768116,-29.053761
99.675003,-9.739783,-27.087315,58.376842,-0.000025,58.710484,-29.767082
99.700005,-9.954858,-26.947203,58.296005,-0.000026,58.651218,-30.482647
99.724998,-10.170525,-26.802620,58.212322,-0.000023,58.590313,-31.208115
99.750000,-10.386670,-26.653486,58.125717,-0.000016,58.527782,-31.941681
99.775002,-10.603182,-26.499756,58.036140,-0.000022,58.463627,-32.678627
99.800003,-10.819953,-26.341419,57.943535,-0.000024,58.397892,-33.423317
99.825005,-11.036863,-26.178364,57.847836,-0.000025,58.330540,-34.175495
99.849998,-11.253806,-26.010635,57.749020,-0.000028,58.261631,-34.932087
99.875000,-11.470656,-25.838150,57.647003,-0.000020,58.191151,-35.697235
99.900002,-11.687301,-25.660881,57.541748,-0.000024,58.119141,-36.467846
99.925003,-11.903619,-25.478819,57.433212,-0.000017,58.045620,-37.242344
99.950005,-12.119484,-25.291910,57.321320,-0.000021,57.970589,-38.023361
99.974998,-12.334783,-25.100159,57.206043,-0.000026,57.894127,-38.812054
100.000000,-12.549384,-24.903561,57.087322,-0.000019,57.816242,-39.602795
100.025002,-12.763166,-24.702066,56.965111,-0.000029,57.736961,-40.400780
100.050003,-12.976014,-24.495705,56.839352,-0.000027,57.656368,-41.204506
100.075005,-13.187790,-24.284447,56.710037,-0.000029,57.574417,-42.013744
100.099998,-13.398376,-24.068314,56.577076,-0.000023,57.491241,-42.827019
100.125000,-13.607642,-23.847286,56.440456,-0.000030,57.406834,-43.646713
100.150002,-13.815466,-23.621405,56.300114,-0.000021,57.321289,-44.470074
100.175003,-14.021722,-23.390638,56.156029,-0.000019,57.234615,-45.296932
100.200005,-14.226280,-23.155041,56.008144,-0.000019,57.146900,-46.130863
100.224998,-14.429014,-22.914606,55.856426,-0.000021,57.058193,-46.966675
100.250000,-14.629803,-22.669355,55.700844,-0.000018,56.968517,-47.807949
100.275002,-14.828524,-22.419329,55.541355,-0.000023,56.877987,-48.654430
100.300003,-15.025048,-22.164574,55.377922,-0.000021,56.786659,-49.503536
100.325005,-15.219260,-21.905109,55.210529,-0.000028,56.694580,-50.357479
100.349998,-15.411026,-21.640970,55.039135,-0.000024,56.601845,-51.216057
100.375000,-15.600241,-21.372213,54.863701,-0.000023,56.508511,-52.075596
100.400002,-15.786770,-21.098873,54.684223,-0.000028,56.414646,-52.940567
100.425003,-15.970502,-20.820984,54.500652,-0.000029,56.320335,-53.808483
100.450005,-16.151320,-20.538631,54.312984,-0.000025,56.225651,-54.680336
100.474998,-16.329107,-20.251865,54.121189,-0.000024,56.130676,-55.555946
100.500000,-16.503757,-19.960741,53.925243,-0.000019,56.035496,-56.433983
100.525002,-16.675146,-19.665316,53.725143,-0.000023,55.940170,-57.313183
100.550003,-16.843176,-19.365664,53.520855,-0.000023,55.844814,-58.197796
100.575005,-17.007732,-19.061865,53.312374,-0.000026,55.749489,-59.083309
100.599998,-17.168713,-18.753992,53.099697,-0.000021,55.654289,-59.972813
100.625000,-17.326014,-18.442104,52.882809,-0.000022,55.559296,-60.865074
100.650002,-17.479532,-18.126286,52.661690,-0.000025,55.464584,-61.758823
100.675003,-17.629175,-17.806625,52.436348,-0.000020,55.370274,-62.656059
100.700005,-17.774841,-17.483204,52.206783,-0.000018,55.276413,-63.554543
100.724998,-17.916439,-17.156099,51.973003,-0.000024,55.183094,-64.455170
100.750000,-18.053879,-16.825424,51.734989,-0.000026,55.090431,-65.358841
100.775002,-18.187073,-16.491251,51.492756,-0.000025,54.998493,-66.263351
100.800003,-18.315935,-16.153643,51.246281,-0.000020,54.907360,-67.169601
100.825005,-18.440382,-15.812759,50.995636,-0.000026,54.817112,-68.079430
100.849998,-18.560333,-15.468630,50.740772,-0.000024,54.727856,-68.989723
100.875000,-18.675716,-15.121404,50.481735,-0.000023,54.639660,-69.902359
100.900002,-18.786453,-14.771143,50.218536,-0.000020,54.552605,-70.815247
100.925003,-18.892477,-14.417974,49.951191,-0.000026,54.466770,-71.731178
100.950005,-18.993713,-14.061996,49.679722,-0.000023,54.382256,-72.649071
100.974998,-19.090105,-13.703306,49.404160,-0.000020,54.299141,-73.565941
101.000000,-19.181580,-13.341974,49.124508,-0.000027,54.217449,-74.486427
101.025002,-19.268087,-12.978153,48.840813,-0.000025,54.137329,-75.406670
101.050003,-19.349571,-12.611940,48.553116,-0.000024,54.058815,-76.329369
101.075005,-19.425970,-12.243410,48.261417,-0.000025,53.981968,-77.252518
101.099998,-19.497240,-11.872692,47.965771,-0.000024,53.906898,-78.176086
101.125000,-19.563328,-11.499890,47.666229,-0.000023,53.833641,-79.101791
101.150002,-19.624193,-11.125105,47.362808,-0.000020,53.762283,-80.029533
101.175003,-19.679794,-10.748454,47.055588,-0.000022,53.692841,-80.955597
101.200005,-19.730095,-10.370035,46.744568,-0.000024,53.625443,-81.885307
101.224998,-19.775047,-9.989944,46.429829,-0.000024,53.560101,-82.813232
101.250000,-19.814632,-9.608315,46.111412,-0.000025,53.496887,-83.743721
101.275002,-19.848812,-9.225248,45.789379,-0.000022,53.435852,-84.674934
101.300003,-19.877560,-8.840849,45.463787,-0.000024,53.377041,-85.607658
101.325005,-19.900845,-8.455199,45.134674,-0.000025,53.320496,-86.540100
101.349998,-19.918648,-8.068417,44.802105,-0.000023,53.266289,-87.473923
101.375000,-19.930952,-7.680644,44.466183,-0.000023,53.214443,-88.406517
101.400002,-19.937733,-7.291955,44.126942,-0.000023,53.164993,-89.342041
101.425003,-19.938984,-6.902466,43.784462,-0.000023,53.117977,-90.277924
101.450005,-19.934681,-6.512257,43.438789,-0.000023,53.073444,-91.214088
101.474998,-19.924824,-6.121468,43.090034,-0.000023,53.031406,-92.151352
101.500000,-19.909399,-5.730192,42.738270,-0.000022,52.991894,-93.088791
101.525002,-19.888403,-5.338519,42.383560,-0.000022,52.954937,-94.027237
101.550003,-19.861824,-4.946570,42.025997,-0.000023,52.920547,-94.966591
101.575005,-19.829668,-4.554444,41.665657,-0.000023,52.888763,-95.906815
101.599998,-19.791929,-4.162242,41.302650,-0.000021,52.859573,-96.846275
101.625000,-19.748623,-3.770082,40.937057,-0.000022,52.833004,-97.787338
101.650002,-19.699738,-3.378030,40.568951,-0.000021,52.809048,-98.729172
101.675003,-19.645285,-2.986219,40.198448,-0.000020,52.787743,-99.670952
101.700005,-19.585470,-2.595965,39.826817,-0.000022,52.769127,-100.612068
101.724998,-19.520567,-2.208551,39.455307,-0.000020,52.753216,-101.546539
101.750000,-19.450668,-1.824017,39.084015,-0.000020,52.739971,-102.477592
101.775002,-19.375874,-1.442392,38.713039,-0.000020,52.729328,-103.402184
101.800003,-19.296295,-1.063725,38.342472,-0.000021,52.721222,-104.322746
101.825005,-19.212027,-0.688073,37.972435,-0.000021,52.715611,-105.238617
101.849998,-19.123167,-0.315464,37.603001,-0.000018,52.712418,-106.149124
101.875000,-19.029808,0.054084,37.234261,-0.000020,52.711620,-107.056686
101.900002,-18.932045,0.420521,36.866318,-0.000019,52.713127,-107.958282
101.925003,-18.829973,0.783818,36.499256,-0.000016,52.716892,-108.856377
101.950005,-18.723679,1.143924,36.133194,-0.000013,52.722851,-109.750237
101.974998,-18.613256,1.500831,35.768188,-0.000019,52.730957,-110.639214
102.000000,-18.498791,1.854498,35.404343,-0.000019,52.741127,-111.525703
102.025002,-18.380362,2.204916,35.041748,-0.000014,52.753304,-112.406647
102.050003,-18.258068,2.552010,34.680504,-0.000021,52.767456,-113.284508
102.075005,-18.131977,2.895823,34.320656,-0.000018,52.783489,-114.158585
102.099998,-18.002188,3.236265,33.962353,-0.000015,52.801346,-115.028175
102.125000,-17.868763,3.573338,33.605648,-0.000022,52.820980,-115.895691
102.150002,-17.731789,3.907030,33.250603,-0.000022,52.842339,-116.758080
102.175003,-17.591349,4.237309,32.897339,-0.000019,52.865318,-117.617798
102.200005,-17.447504,4.564129,32.545937,-0.000017,52.889896,-118.473335
102.224998,-17.300337,4.887524,32.196442,-0.000019,52.916008,-119.326317
102.250000,-17.149927,5.207403,31.848995,-0.000018,52.943565,-120.176071
102.275002,-16.996336,5.523795,31.503633,-0.000014,52.972534,-121.022636
102.300003,-16.839630,5.836657,31.160467,-0.000017,53.002842,-121.866081
102.325005,-16.679893,6.145973,30.819555,-0.000014,53.034435,-122.705727
102.349998,-16.517183,6.451728,30.480993,-0.000022,53.067245,-123.543945
102.375000,-16.351562,6.753901,30.144846,-0.000016,53.101219,-124.378487
102.400002,-16.183107,7.052471,29.811197,-0.000019,53.136299,-125.209404
102.425003,-16.011875,7.347407,29.480143,-0.000021,53.172421,-126.038315
102.450005,-15.837930,7.638703,29.151743,-0.000018,53.209522,-126.863747
102.474998,-15.661335,7.926332,28.826086,-0.000018,53.247547,-127.687286
102.500000,-15.482141,8.210303,28.503214,-0.000021,53.286453,-128.509018
102.525002,-15.300423,8.490563,28.183247,-0.000015,53.326160,-129.326675
102.550003,-15.116230,8.767105,27.866238,-0.000020,53.366631,-130.141861
102.575005,-14.929623,9.039927,27.552261,-0.000019,53.407780,-130.956192
102.599998,-14.740651,9.308982,27.241404,-0.000017,53.449593,-131.767365
102.625000,-14.549378,9.574280,26.933723,-0.000024,53.491966,-132.575455
102.650002,-14.355858,9.835767,26.629309,-0.000018,53.534893,-133.382858
102.675003,-14.160136,10.093480,26.328203,-0.000014,53.578278,-134.186493
102.700005,-13.962271,10.347355,26.030510,-0.000019,53.622105,-134.988785
102.724998,-13.762311,10.597394,25.736269,-0.000015,53.666302,-135.788208
102.750000,-13.560314,10.843562,25.445606,-0.000022,53.710796,-136.587128
102.775002,-13.356322,11.085861,25.158529,-0.0000074,53.755577,-137.382523
102.800003,-13.150386,11.324274,24.875122,-0.0000080,53.800571,-138.177536
102.825005,-12.942552,11.558775,24.595465,-0.000016,53.845726,-138.969055
102.849998,-12.732875,11.789339,24.319633,-0.0000095,53.890991,-139.758728
102.875000,-12.521391,12.015965,24.047676,-0.000011,53.936333,-140.548172
102.900002,-12.308153,12.238639,23.779659,-0.000018,53.981667,-141.334274
102.925003,-12.093204,12.457335,23.515642,-0.000007,54.026989,-142.120255
102.950005,-11.876588,12.672023,23.255709,-0.000017,54.072235,-142.903015
102.974998,-11.658351,12.882691,22.999935,-0.0000086,54.117340,-143.684921
103.000000,-11.438532,13.089337,22.748344,-0.000012,54.162289,-144.464462
103.025002,-11.217172,13.291959,22.500994,-0.000011,54.207012,-145.243240
103.050003,-10.994324,13.490488,22.258003,-0.000011,54.251480,-146.021332
103.075005,-10.770016,13.684969,22.019360,-0.0000077,54.295631,-146.796402
103.099998,-10.544290,13.875342,21.785170,-0.000006,54.339451,-147.570038
103.125000,-10.317196,14.061583,21.555510,-0.0000073,54.382870,-148.343887
103.150002,-10.088758,14.243719,21.330383,-0.000013,54.425861,-149.114822
103.175003,-9.859027,14.421712,21.109871,-0.0000059,54.468380,-149.885254
103.200005,-9.628041,14.595537,20.894035,-0.0000095,54.510395,-150.653641
103.224998,-9.395829,14.765189,20.682926,-0.0000082,54.551846,-151.422379
103.250000,-9.162437,14.930651,20.476589,-0.0000074,54.592728,-152.188354
103.275002,-8.927894,15.091918,20.275078,-0.000010,54.632969,-152.953979
103.300003,-8.692244,15.248944,20.078465,-0.0000044,54.672562,-153.718491
103.325005,-8.455513,15.401751,19.886782,-0.0000092,54.711426,-154.482712
103.349998,-8.217747,15.550303,19.700068,-0.000008,54.749592,-155.243530
103.375000,-7.978979,15.694583,19.518398,-0.0000042,54.786991,-156.005707
103.400002,-7.739233,15.834585,19.341812,-0.0000068,54.823574,-156.765335
103.425003,-7.498555,15.970299,19.170343,-0.0000091,54.859314,-157.524796
103.450005,-7.256975,16.101702,19.004051,-0.0000067,54.894215,-158.283371
103.474998,-7.014524,16.228798,18.842953,-0.0000073,54.928215,-159.040283
103.500000,-6.771240,16.351547,18.687128,-0.0000077,54.961292,-159.797150
103.525002,-6.527151,16.469954,18.536598,-0.0000063,54.993420,-160.553223
103.550003,-6.282290,16.584009,18.391388,-0.0000079,55.024563,-161.309311
103.575005,-6.036688,16.693674,18.251577,-0.0000038,55.054714,-162.063080
103.599998,-5.790384,16.798988,18.117155,-0.0000058,55.083824,-162.816925
103.625000,-5.543403,16.899874,17.988207,-0.0000049,55.111885,-163.569336
103.650002,-5.295776,16.996378,17.864723,-0.0000016,55.138863,-164.321869
103.675003,-5.047539,17.088444,17.746778,-0.000006,55.164734,-165.074570
103.700005,-4.798716,17.176115,17.634357,-0.0000035,55.189507,-165.825897
103.724998,-4.549344,17.259352,17.527500,0.000000075,55.213116,-166.575912
103.750000,-4.299445,17.338131,17.426287,-0.0000013,55.235550,-167.325409
103.775002,-4.049060,17.412451,17.330698,-0.0000013,55.256817,-168.075180
103.800003,-3.798213,17.482315,17.240763,-0.0000025,55.276890,-168.824493
103.825005,-3.546931,17.547709,17.156523,-0.00000037,55.295742,-169.572586
103.849998,-3.295249,17.608620,17.077993,-0.000001,55.313351,-170.321075
103.875000,-3.043190,17.665075,17.005167,-0.0000018,55.329720,-171.069183
103.900002,-2.790792,17.717014,16.938122,-0.00000090,55.344833,-171.817734
103.925003,-2.538080,17.764456,16.876835,-0.00000059,55.358673,-172.565186
103.950005,-2.285077,17.807411,16.821325,0.00000046,55.371231,-173.311554
103.974998,-2.031821,17.845844,16.771631,0.00000052,55.382492,-174.057693
104.000000,-1.778334,17.879765,16.727749,-0.0000007,55.392448,-174.804367
104.025002,-1.524652,17.909189,16.689678,0.00000080,55.401096,-175.551620
104.050003,-1.270794,17.934090,16.657450,0.0000011,55.408432,-176.297150
104.075005,-1.016799,17.954454,16.631083,0.00000055,55.414429,-177.043335
104.099998,-0.762690,17.970293,16.610571,0.0000013,55.419102,-177.788605
104.125000,-0.508491,17.981623,16.595898,0.0000018,55.422447,-178.534576
104.150002,-0.254240,17.988413,16.587097,0.000002,55.424454,-179.280487
104.175003,0.000043,17.990683,16.584164,0.0000024,55.425117,-180.027161
104.200005,0.254323,17.988420,16.587090,0.0000026,55.424458,-180.771484
104.224998,0.508573,17.981625,16.595894,0.0000027,55.422455,-181.517410
104.250000,0.762772,17.970297,16.610565,0.0000034,55.419106,-182.263397
104.275002,1.016881,17.954451,16.631084,0.0000040,55.414433,-183.009460
104.300003,1.270880,17.934063,16.657478,0.0000038,55.408428,-183.754852
104.325005,1.524733,17.909193,16.689672,0.0000036,55.401104,-184.501953
104.349998,1.778419,17.879768,16.727749,0.000003,55.392460,-185.248428
